latitude,longitude,elevation
  52.13372,-115.66963,1727.97888
  51.83834,-115.68916,1900.58813
  52.09298,-115.78475,1739.39575
  52.07368,-115.65539,1772.63037
  51.96659,-115.84683,2345.06787
  51.76079,-115.52831,1685.63574
  51.96743,-115.57176,1705.67310
  52.05188,-115.87314,1835.08887
  52.07075,-115.71964,1717.40125
  51.83528,-115.70387,1877.46277
  52.03618,-115.67157,1648.88733
  52.04668,-115.52885,1499.96045
  51.72702,-115.52194,1549.08313
  51.84136,-115.83867,2079.27124
  52.01464,-115.70231,1503.05615
  51.84816,-115.54949,2013.15820
  51.99604,-115.89836,1958.13428
  52.11949,-115.67538,1657.31592
  52.06511,-115.78430,1619.29333
  51.94249,-115.52559,1583.48657
  51.91595,-115.50532,1549.83459
  51.79697,-115.51473,2174.96582
  52.03144,-115.59754,1581.83533
  52.01094,-115.77360,1658.49597
  51.75338,-115.49745,1774.20300
  51.99962,-115.71904,1533.98120
  51.92290,-115.89739,2428.80127
  52.01931,-115.84068,1866.63733
  51.83299,-115.80822,1926.57715
  52.06854,-115.68922,1540.37830
  52.01502,-115.84730,2128.54028
  51.90711,-115.83126,2264.11548
  52.08816,-115.88222,1642.25220
  52.13156,-115.54538,1612.49963
  52.06262,-115.66253,1502.92676
  51.96740,-115.52078,1760.87134
  51.92123,-115.54974,1769.91064
  51.95069,-115.61630,1608.29968
  52.11368,-115.61624,1688.69763
  51.75744,-115.67772,2374.84668
  52.06556,-115.59257,1493.01514
  51.77602,-115.54772,1886.68115
  52.15359,-115.51338,1579.59656
  51.81244,-115.84206,2018.63110
  51.72977,-115.70329,1851.43799
  52.09687,-115.82986,1610.00000
  51.93113,-115.65223,1802.66858
  52.10130,-115.85590,1649.47375
  51.96838,-115.53527,1614.07593
  51.97277,-115.54814,1775.11133
  52.04746,-115.53067,1478.84167
  51.72869,-115.57548,1570.00000
  52.03752,-115.88670,1997.88171
  52.11477,-115.61293,1655.87207
  52.07692,-115.70515,1596.07410
  51.99644,-115.59958,1524.43140
  51.79892,-115.66518,1909.14014
  52.06238,-115.72496,1710.41699
  51.98079,-115.60079,1464.26831
  51.96706,-115.54139,1764.13477
  51.94318,-115.53670,1598.13391
  52.11450,-115.55191,1705.47876
  51.96729,-115.68480,1540.66272
  51.83348,-115.56211,2143.38062
  52.14607,-115.81872,1700.46912
  51.85342,-115.79865,1788.75647
  52.14710,-115.80346,1689.22168
  52.00096,-115.72991,1550.14233
  52.01919,-115.83338,1790.86194
  51.84539,-115.82725,1930.51526
  51.96243,-115.88445,2036.03027
  51.80737,-115.86980,2630.12573
  51.83001,-115.60657,2097.54541
  52.01882,-115.88887,2113.70093
  51.72873,-115.83061,2201.12817
  51.84712,-115.70695,1759.51001
  51.94686,-115.69048,1550.04602
  52.04102,-115.64857,1487.97168
  52.06812,-115.80977,1715.28955
  51.88186,-115.87698,2056.71313
  51.92262,-115.86715,2259.82739
  51.92289,-115.58213,1700.70605
  51.81186,-115.67957,2097.04907
  52.14569,-115.90195,1767.16357
  52.05389,-115.50738,1748.08594
  52.02940,-115.52053,1463.37646
  52.08267,-115.61043,1667.72510
  51.77894,-115.86177,2065.94531
  51.76471,-115.48990,2049.85352
  51.88711,-115.84422,1821.08948
  52.07769,-115.57025,1573.18665
  51.86055,-115.58892,1951.35571
  52.14866,-115.70244,1706.05701
  52.13791,-115.77692,1612.95459
  52.12785,-115.84733,1707.32959
  51.96988,-115.49465,1573.86694
  52.03049,-115.56985,1517.69275
  52.04335,-115.56977,1431.00000
  51.88264,-115.89940,2226.18091
  51.75258,-115.71274,2171.11792
  51.86859,-115.51019,1738.76196
  52.09813,-115.90841,1691.99597
  51.98195,-115.86838,2274.02832
  51.83270,-115.50789,2216.39453
  51.79036,-115.84704,2329.01343
  52.07485,-115.57494,1703.95032
  51.88335,-115.48590,1698.03955
  51.91340,-115.56597,1702.17114
  51.74959,-115.70902,2322.00806
  51.97467,-115.67066,1546.84058
  52.10193,-115.49116,1596.98206
  51.88639,-115.68945,1898.65540
  51.72743,-115.90569,2188.79956
  52.08283,-115.82169,1676.66406
  51.96268,-115.59291,1662.68433
  52.01282,-115.90816,1914.25964
  51.74924,-115.70540,2266.09448
  51.77006,-115.56073,2052.69482
  52.01968,-115.57470,1685.97888
  52.13115,-115.54808,1569.84595
  51.86906,-115.86770,1689.00000
  51.75192,-115.79355,2427.15186
  51.94648,-115.71617,1935.40271
  51.77987,-115.62834,1845.67920
  51.91526,-115.73182,2018.42920
  51.98541,-115.57685,1472.77869
  51.82012,-115.56142,2128.74805
  51.74362,-115.69446,2122.63159
  51.74779,-115.76675,2943.76562
  51.78165,-115.91206,2355.61328
  51.85114,-115.54488,2160.53735
  51.98795,-115.82850,2052.43652
  51.99741,-115.64616,1729.49219
  52.06843,-115.88668,1889.53149
  51.77132,-115.65150,2065.57690
  51.80523,-115.70301,2010.39404
  51.89986,-115.53236,1692.59204
  51.95272,-115.77421,2047.99255
  51.96139,-115.75960,1905.98657
  51.83000,-115.83061,2456.83398
  51.89704,-115.90005,2209.49097
  51.84968,-115.59987,1924.37109
  51.95018,-115.67094,1551.28418
  51.82552,-115.56463,2181.96606
  51.93612,-115.61210,1545.46387
  52.02516,-115.70958,1804.39160
  52.00573,-115.61380,1566.72620
  51.91883,-115.80104,2178.13989
  51.81379,-115.66292,1992.79944
  51.93295,-115.86151,2151.97046
  51.89468,-115.89565,2242.82983
  52.10336,-115.89940,1717.06885
  52.12857,-115.66049,1598.12109
  51.92760,-115.83164,2315.33032
  51.96422,-115.53952,1725.11438
  51.95206,-115.61258,1689.49585
  51.89053,-115.56681,1742.26245
  52.00833,-115.60441,1666.59009
  52.15324,-115.81675,1685.77673
  51.95799,-115.77487,2249.98999
  52.14205,-115.81387,1665.32605
  52.03560,-115.91181,2037.61804
  51.81975,-115.73771,2027.11829
  51.91931,-115.76063,1912.94897
  51.84823,-115.64938,2216.34155
  51.94378,-115.63520,1652.66199
  51.73884,-115.61231,1689.40002
  52.08972,-115.60674,1668.72510
  51.80801,-115.72322,2196.34717
  52.13760,-115.82064,1736.96094
  52.06957,-115.59975,1539.79358
  51.88641,-115.70961,1623.68799
  52.13951,-115.50917,1487.43652
  51.96854,-115.76917,2246.49048
  52.09938,-115.63107,1697.47107
  52.08401,-115.91480,1670.00757
  51.82070,-115.81310,1963.72424
  51.73691,-115.59548,1644.03320
  51.73969,-115.58011,1621.26575
  51.74821,-115.49338,1737.11365
  52.06943,-115.91140,1852.00757
  51.73892,-115.77005,2840.37183
  51.74129,-115.68058,2079.05615
  51.90070,-115.70600,1577.90613
  52.14873,-115.72002,1581.50037
  51.88831,-115.81170,2026.04260
  51.77240,-115.78032,2379.95166
  51.82712,-115.70244,1956.93823
  51.79223,-115.73600,2079.64966
  52.09114,-115.62349,1739.36865
  51.84969,-115.67863,2263.09863
  51.85642,-115.68159,2170.25049
  52.03716,-115.63694,1484.88989
  52.08324,-115.81068,1667.11487
  51.81936,-115.70599,2130.50049
  51.94655,-115.79286,2278.09424
  51.78547,-115.85781,2068.81128
  52.00579,-115.58881,1545.05457
  52.03500,-115.85158,1731.40918
  52.10450,-115.71304,1549.04053
  52.05884,-115.59370,1520.93018
  52.05297,-115.66548,1505.44543
  51.83187,-115.49124,1850.97656
  51.81607,-115.51457,2049.63013
  51.92956,-115.89853,2343.49902
  51.92025,-115.75339,2126.81763
  51.90303,-115.71650,1605.15894
  52.11042,-115.78547,1588.40979
  51.81979,-115.78987,2135.27710
  52.09800,-115.77414,1604.43262
  51.75631,-115.88330,2467.55200
  51.74017,-115.52170,1660.77368
  52.14337,-115.56761,1510.70093
  51.86001,-115.51818,1772.07678
  51.93927,-115.86737,2109.67627
  51.99438,-115.80592,1928.66943
  51.78302,-115.49552,1986.64355
  52.12240,-115.80646,1648.63232
  52.09838,-115.60264,1593.44141
  52.03710,-115.65020,1477.96936
  52.14502,-115.60300,1648.16016
  52.14416,-115.90813,1782.33508
  51.84895,-115.68173,2160.87329
  51.79328,-115.63708,1984.76709
  52.04767,-115.51072,1719.78296
  51.73740,-115.53740,1592.80005
  51.76302,-115.77940,2170.87305
  52.12256,-115.60737,1543.75757
  52.13832,-115.63052,1548.56616
  51.97483,-115.79984,1941.19421
  51.72919,-115.60328,1626.61169
  51.94757,-115.58984,1662.05640
  51.99238,-115.86588,2062.45483
  51.79309,-115.68490,2060.86719
  51.84644,-115.62049,2409.36621
  51.75581,-115.64146,2305.22314
  51.75173,-115.78733,2439.72510
  52.04056,-115.56820,1431.00000
  51.88601,-115.73952,1594.19482
  51.83308,-115.84153,2504.05078
  52.10380,-115.76433,1575.46692
  52.13380,-115.58572,1564.97400
  51.98104,-115.66434,1605.62390
  51.91256,-115.49614,1565.46155
  51.99081,-115.76897,1657.25378
  51.86303,-115.50298,1738.42371
  52.04197,-115.56237,1427.00000
  51.97956,-115.61643,1471.00000
  52.07832,-115.66748,1634.64966
  52.04394,-115.78717,1659.38843
  51.83396,-115.66944,2304.80542
  51.85846,-115.65230,2287.84009
  52.06792,-115.68909,1544.26477
  51.85240,-115.67309,2163.02417
  52.04947,-115.90262,1991.34863
  52.04378,-115.56842,1430.00000
  52.01523,-115.54559,1568.40771
  51.98984,-115.69024,1777.43176
  51.75328,-115.54619,1675.38770
  51.97085,-115.68544,1590.90442
  51.91175,-115.53411,1808.27405
  51.98029,-115.89103,2026.06580
  52.04479,-115.80947,1661.69141
  51.74068,-115.91295,2421.08618
  51.80266,-115.88437,2361.31299
  52.01702,-115.81851,1764.90173
  52.00818,-115.60740,1625.17383
  51.92030,-115.72223,1868.20361
  52.01433,-115.78963,1663.74744
  52.08431,-115.49294,1623.58679
  52.13356,-115.58843,1511.78149
  52.00731,-115.87399,1976.89062
  52.07826,-115.54785,1608.53955
  51.99070,-115.88232,1964.90405
  52.03663,-115.59768,1601.42480
  52.01239,-115.81321,1797.46594
  51.95041,-115.57093,1545.58569
  51.92416,-115.83552,2536.77222
  51.77501,-115.52886,1729.23010
  51.94819,-115.82148,2391.54688
  52.00839,-115.56042,1522.78125
  52.05079,-115.81288,1632.73792
  51.77874,-115.74796,2067.94849
  52.08582,-115.72709,1579.57434
  52.11568,-115.50527,1697.43970
  51.75124,-115.71398,2186.81494
  51.94007,-115.87377,2068.35938
  52.09803,-115.79246,1584.48206
  51.72767,-115.79544,2427.20508
  51.83524,-115.78250,1934.61523
  51.78415,-115.49682,2061.48926
  51.74834,-115.58947,1689.47546
  52.04357,-115.83866,1683.05066
  51.99350,-115.73372,1545.99597
  51.81749,-115.78479,2158.48804
  51.90956,-115.55871,1750.22620
  51.95013,-115.51958,1582.26819
  51.97102,-115.68306,1587.60571
  52.05535,-115.82021,1639.80859
  51.94801,-115.76922,2006.97925
  52.01802,-115.74337,1598.94580
  51.75107,-115.54774,1662.84631
  51.90862,-115.87167,2104.52393
  52.15045,-115.55352,1622.43567
  51.92365,-115.87640,2435.84790
  52.02080,-115.84225,1855.69043
  52.08951,-115.90003,1663.42395
  52.10031,-115.76719,1617.66687
  52.08465,-115.52518,1781.33630
  51.96418,-115.90842,1866.80798
  52.11921,-115.61805,1597.15735
  52.05943,-115.83544,1688.46130
  51.77201,-115.70030,2402.17334
  51.74418,-115.76668,2790.00757
  51.81962,-115.51086,2011.20532
  51.87845,-115.62891,1858.87427
  52.01283,-115.88602,1925.01599
  51.91703,-115.62831,2071.66357
  51.81675,-115.61171,2293.03784
  52.14242,-115.50338,1514.51099
  51.94938,-115.61331,1618.34351
  52.09422,-115.89691,1667.18689
  52.05847,-115.59968,1511.10754
  52.14579,-115.74088,1650.14343
  51.72917,-115.64283,1684.84741
  51.89023,-115.74931,1724.41968
  52.01929,-115.81422,1720.75696
  51.80081,-115.90348,2221.75000
  51.84672,-115.50618,1830.90088
  51.87513,-115.57893,1956.83154
  52.07032,-115.49855,1682.03662
  52.06479,-115.68046,1500.23010
  51.85593,-115.82724,1698.87012
  51.84485,-115.56090,2315.29761
  51.86987,-115.56010,2270.65649
  52.06443,-115.81482,1642.24097
  51.76103,-115.70952,2082.64575
  52.01637,-115.75115,1624.30920
  51.79564,-115.81901,2620.51514
  52.03408,-115.48871,1745.17822
  51.99907,-115.52730,1557.61670
  52.07069,-115.80881,1735.90417
  51.73824,-115.49854,1654.83313
  52.11955,-115.79868,1709.46875
  52.13212,-115.71199,1492.85999
  51.97182,-115.88862,2209.77124
  51.79643,-115.60887,2069.50122
  51.73542,-115.73608,2822.39185
  51.86562,-115.58295,1830.27026
  51.76499,-115.70094,2210.76489
  51.99132,-115.73423,1561.44751
  52.03368,-115.89631,2238.73169
  51.90525,-115.69145,1586.00000
  52.11519,-115.66030,1639.09180
  51.91380,-115.73714,1893.02026
  51.98689,-115.65188,1695.14392
  52.09777,-115.55963,1705.95044
  51.78263,-115.83928,2674.92627
  52.11358,-115.88290,1807.98877
  51.85859,-115.62602,1830.77808
  51.97940,-115.82390,2024.60596
  51.78493,-115.79033,2744.77808
  51.83328,-115.54555,2283.24951
  51.89023,-115.61257,2122.36792
  51.73433,-115.69926,1946.51978
  51.88684,-115.81113,1976.47498
  51.82444,-115.78122,1888.42896
  51.87162,-115.51172,1679.63843
  51.80293,-115.67941,2112.48584
  51.74298,-115.89115,2672.74243
  51.81048,-115.81640,2319.85205
  51.81664,-115.79443,2141.73926
  52.14546,-115.49418,1613.24573
  52.05799,-115.85634,1736.42627
  52.05035,-115.80613,1628.39795
  51.99847,-115.89557,1998.92590
  51.89411,-115.79600,1927.98425
  51.82610,-115.49677,2047.55554
  51.86549,-115.53728,1934.71021
  51.92685,-115.84612,2402.54688
  51.92400,-115.67059,2015.46472
  51.99935,-115.70170,1772.34045
  51.77264,-115.48320,2193.25806
  51.75128,-115.63747,2149.58862
  52.05401,-115.81492,1639.67249
  51.99414,-115.79362,1816.67029
  51.98496,-115.68001,1806.26062
  51.85843,-115.63691,2049.36572
  51.95087,-115.57877,1603.14587
  52.09730,-115.90373,1680.61792
  51.87325,-115.79002,1621.00000
  52.07495,-115.56611,1530.04688
  51.99747,-115.78561,1705.34595
  52.00666,-115.88612,1909.65076
  51.84459,-115.81666,1911.69739
  52.10152,-115.68443,1521.66882
  52.03891,-115.90056,2161.37085
  52.06875,-115.52942,1583.29016
  51.91295,-115.72540,1864.32422
  51.76830,-115.75461,2259.15576
  51.76116,-115.76509,2630.00537
  52.15183,-115.57039,1560.64734
  52.13577,-115.82974,1783.94324
  51.99418,-115.90485,1905.26782
  51.90546,-115.48451,1611.27051
  51.84529,-115.80060,1938.18799
  51.98111,-115.77838,1907.29004
  51.85051,-115.91242,1711.10193
  52.02931,-115.78019,1637.14917
  51.90537,-115.58512,1690.59485
  51.78060,-115.86421,2116.15283
  52.07771,-115.80665,1755.81421
  51.81039,-115.86653,2412.34497
  51.96790,-115.88880,2249.93774
  52.11867,-115.80755,1731.71008
  51.99407,-115.48225,1480.86841
  51.98871,-115.60236,1457.00000
  52.08250,-115.57414,1560.39844
  52.14506,-115.67352,1615.65796
  52.14068,-115.52012,1519.87244
  51.72729,-115.63520,1682.29675
  52.00664,-115.66774,1615.09729
  51.83898,-115.60097,2218.01221
  51.82986,-115.80014,1852.15576
  51.76740,-115.76905,2162.00171
  51.84381,-115.49485,1772.97986
  51.88345,-115.81248,1924.40601
  51.93765,-115.78458,2418.97217
  51.91689,-115.86019,2153.33569
  51.75683,-115.90689,2526.36328
  52.04299,-115.61692,1473.15613
  52.03032,-115.83543,1785.85046
  51.93779,-115.84951,2467.16675
  51.86509,-115.62668,2039.49817
  51.73426,-115.50777,1688.09314
  51.90535,-115.56235,1658.08179
  52.05777,-115.58495,1467.71973
  51.76674,-115.75086,2327.28564
  51.97741,-115.78891,1955.24829
  51.79409,-115.48784,2325.78320
  51.87182,-115.59315,1791.64441
  52.06886,-115.53300,1587.58020
  51.85053,-115.88864,1749.93933
  52.01761,-115.48546,1405.78955
  52.11783,-115.48668,1562.85059
  52.07497,-115.80903,1784.30359
  51.93720,-115.80529,2113.24634
  51.87095,-115.83982,1716.18518
  51.98102,-115.79076,1796.43457
  51.94951,-115.62479,1568.05054
  51.75565,-115.72163,2128.26611
  51.74039,-115.56780,1598.61646
  51.74249,-115.65179,1856.94739
  51.77538,-115.87693,2298.41431
  51.93013,-115.63829,1637.69824
  52.05122,-115.73516,1818.03796
  51.77120,-115.55529,2014.23303
  52.13210,-115.70693,1572.38818
  51.92487,-115.61385,1652.76733
  52.07075,-115.75737,1645.75122
  51.97450,-115.57552,1624.41040
  51.86356,-115.59377,1830.48108
  52.04564,-115.52262,1564.05688
  51.98676,-115.87056,2175.97046
  52.07084,-115.62988,1534.00000
  51.83306,-115.54958,2239.01953
  52.06225,-115.88595,1920.50842
  51.95342,-115.84717,2013.98474
  51.73118,-115.90879,2241.17114
  51.83810,-115.51359,2235.60962
  52.10294,-115.64136,1723.92993
  51.82498,-115.80984,1885.10120
  52.12821,-115.75171,1576.25452
  52.10109,-115.71065,1564.34729
  51.94255,-115.72040,1936.47937
  51.78039,-115.79500,2669.15234
  51.84795,-115.61892,2366.81714
  51.94568,-115.85269,2187.21729
  51.73271,-115.72502,2455.02075
  51.91804,-115.54456,1774.51147
  51.87052,-115.73246,1800.17151
  52.05917,-115.83751,1695.90295
  52.04751,-115.87965,1851.51099
  51.89655,-115.81369,2153.79077
  51.77600,-115.69781,2451.23169
  52.08899,-115.63479,1706.56372
  51.94425,-115.72390,2039.48645
  52.09007,-115.61837,1692.39331
  51.94765,-115.59082,1651.64734
  52.06876,-115.61246,1584.29236
  52.07474,-115.60920,1748.99402
  51.92620,-115.72896,1806.05334
  51.76007,-115.54606,1719.63672
  51.95935,-115.48876,1736.12341
  51.97048,-115.56368,1648.40540
  52.11629,-115.86753,1766.60999
  52.00891,-115.66767,1673.26855
  52.10451,-115.90306,1741.34546
  51.93601,-115.64906,1613.27185
  51.91704,-115.75472,1950.61230
  51.85396,-115.73407,1769.42627
  51.73270,-115.76715,2568.49072
  51.84411,-115.53416,2035.50659
  52.13283,-115.88449,1688.59253
  52.01542,-115.57367,1597.99475
  52.08202,-115.71638,1550.00000
  52.14428,-115.64654,1522.75439
  51.98196,-115.62282,1473.83386
  51.89954,-115.59603,1860.01270
  51.87225,-115.49761,1781.30981
  52.12303,-115.82677,1620.00793
  51.98860,-115.83736,2156.18921
  51.83263,-115.81820,2024.54761
  52.09581,-115.50600,1622.50891
  51.98409,-115.76735,1738.79102
  51.94082,-115.68708,1571.18945
  52.02449,-115.82738,1766.06396
  51.93865,-115.53850,1548.29370
  51.88170,-115.89636,2125.35229
  51.98071,-115.62829,1479.05688
  51.84548,-115.55290,2180.92822
  51.75249,-115.64611,2250.38623
  52.06181,-115.72173,1701.36279
  52.10098,-115.74395,1662.36511
  52.03694,-115.76203,1661.00574
  51.98493,-115.73424,1554.45984
  51.78427,-115.53563,1745.98560
  51.90119,-115.88425,2240.81030
  51.80840,-115.66186,2006.35510
  51.79986,-115.52137,2105.93115
  52.11776,-115.56282,1604.87512
  51.84843,-115.90977,1734.36450
  51.90436,-115.50077,1652.07715
  52.07456,-115.57331,1674.65625
  51.91062,-115.58637,1645.48621
  52.15226,-115.77968,1760.49390
  51.92841,-115.69353,1555.00000
  51.80846,-115.66710,1979.30798
  51.76069,-115.76626,2650.03101
  51.96815,-115.83672,2356.61450
  51.75023,-115.65066,2214.74854
  51.89844,-115.72257,1619.90027
  51.80561,-115.50668,2430.01758
  51.83603,-115.89903,2007.75732
  52.03141,-115.76697,1620.98706
  51.91162,-115.87858,2182.33716
  51.98094,-115.69547,1694.69373
  52.03701,-115.84994,1723.00867
  52.00187,-115.78898,1701.42725
  51.90038,-115.83043,2028.41748
  51.90710,-115.56105,1672.70740
  52.01566,-115.85257,2210.74170
  51.85396,-115.62818,2053.88623
  51.79073,-115.77432,2515.48682
  52.03942,-115.82120,1783.26282
  51.84250,-115.51195,2020.47766
  52.08595,-115.88287,1621.25391
  51.73304,-115.80316,2374.02710
  52.11620,-115.64321,1734.52014
  51.90280,-115.80985,2228.23486
  51.76355,-115.87149,2173.82739
  52.05945,-115.55224,1564.46765
  52.08415,-115.89088,1639.51050
  51.87720,-115.79664,1649.41833
  51.75336,-115.75213,2681.74097
  52.11622,-115.49483,1581.55859
  51.75079,-115.58076,1643.99780
  51.76367,-115.61051,1846.02930
  51.93152,-115.87996,2227.85791
  51.98716,-115.86291,2221.91040
  51.76599,-115.84360,2318.88403
  51.85766,-115.74458,1865.26794
  51.90610,-115.79238,2289.95459
  51.83006,-115.85067,2733.39966
  51.90034,-115.55280,1647.90283
  52.08428,-115.55125,1632.09131
  51.76142,-115.71434,2167.23218
  51.72733,-115.71196,2026.94604
  52.11249,-115.65373,1691.59143
  52.02463,-115.62762,1530.95251
  52.11874,-115.57901,1658.32751
  52.05221,-115.60278,1447.02795
  51.97511,-115.90947,1897.61914
  52.10768,-115.62800,1800.60901
  51.82080,-115.60890,2396.39160
  51.84859,-115.61089,2083.75684
  52.11087,-115.82436,1729.89233
  51.92471,-115.49222,1611.84009
  51.86017,-115.79561,1676.57703
  52.09517,-115.65444,1728.14648
  51.92632,-115.86723,2410.14087
  51.90125,-115.59681,1802.23596
  51.94793,-115.61221,1604.17981
  52.12435,-115.85941,1653.41626
  51.94795,-115.68650,1542.87598
  51.85624,-115.70803,1807.47278
  51.84567,-115.88398,2293.06274
  51.84979,-115.74762,1787.46814
  51.82483,-115.67629,2101.58667
  51.93027,-115.51599,1745.29028
  52.13326,-115.88512,1689.67993
  51.79641,-115.85858,2062.68921
  51.87942,-115.56142,2028.56982
  51.81242,-115.57601,2094.39087
  51.74812,-115.73661,2220.76221
  51.83196,-115.81285,1956.94067
  52.14040,-115.48352,1533.28345
  52.05164,-115.65982,1487.18298
  51.96454,-115.78362,2138.99512
  51.88768,-115.61385,2102.79077
  51.86438,-115.55195,2110.28003
  51.95225,-115.73169,1775.59216
  51.98303,-115.55669,1517.91223
  51.89885,-115.53627,1737.25879
  51.82924,-115.78243,1818.48572
  51.75123,-115.54407,1665.39246
  51.98157,-115.89476,2013.42676
  52.07566,-115.79845,1718.41797
  51.97693,-115.89705,2032.43225
  52.08668,-115.90305,1661.74438
  51.80486,-115.57739,2183.55005
  51.75559,-115.65348,2384.76074
  51.83607,-115.72118,1982.32129
  51.87394,-115.86485,1748.07910
  51.87686,-115.87951,1829.92163
  52.13815,-115.86535,1677.79541
  51.80273,-115.89771,2174.71484
  51.86731,-115.52663,1743.90503
  51.88301,-115.79470,1713.58875
  51.89661,-115.68598,1643.53577
  51.92440,-115.84748,2458.38770
  51.91246,-115.54885,1734.31445
  51.86912,-115.81336,1652.64978
  51.89170,-115.52041,1700.91956
  52.01553,-115.87086,2057.04541
  51.81627,-115.89697,2525.48267
  52.04880,-115.85801,1845.54504
  52.04102,-115.85797,1754.20618
  52.10323,-115.84357,1673.88989
  52.12455,-115.53932,1754.42725
  51.81548,-115.68218,2031.91016
  51.90111,-115.49424,1654.52710
  51.73020,-115.62958,1709.08435
  51.87888,-115.52508,1690.18872
  51.98911,-115.70567,1701.34460
  51.85779,-115.87557,1675.84387
  51.98407,-115.61791,1466.41296
  51.87639,-115.74205,1600.58643
  51.80566,-115.57341,2065.03882
  51.94866,-115.75375,2182.63794
  52.05441,-115.74737,1775.84192
  52.11602,-115.70335,1529.88464
  51.94388,-115.62828,1585.91748
  51.93571,-115.73608,2114.78101
  51.79945,-115.66537,1919.32935
  51.91631,-115.60117,1725.91309
  51.85002,-115.52469,2066.52539
  52.13564,-115.77648,1622.70056
  52.07200,-115.62621,1546.74731
  51.97944,-115.90700,1914.11121
  51.83726,-115.68276,1977.65881
  51.74681,-115.87059,2479.95874
  51.76106,-115.75873,2571.01465
  51.81867,-115.61219,2349.14062
  51.75093,-115.63502,2115.51196
  51.81409,-115.70377,2187.49268
  51.79531,-115.68196,1964.25745
  51.98146,-115.52304,1945.49792
  51.77141,-115.51656,1791.08997
  51.77905,-115.56646,2157.38037
  51.87998,-115.64697,1857.17786
  51.99965,-115.51030,1501.44849
  51.75747,-115.86071,2525.94995
  51.78785,-115.74314,2113.07568
  52.08424,-115.63039,1637.20850
  52.06575,-115.68215,1501.18127
  52.10092,-115.78307,1576.53369
  52.12924,-115.64029,1788.12463
  51.98176,-115.85418,2453.30347
  51.77250,-115.89871,2385.39331
  52.03336,-115.63699,1506.90942
  51.90650,-115.65454,2032.61267
  51.81206,-115.66646,1956.06409
  51.73501,-115.64888,1742.12061
  52.03847,-115.80271,1678.61694
  52.09267,-115.90097,1683.94739
  51.78779,-115.55093,1908.48816
  52.02295,-115.84068,1812.74634
  51.79654,-115.86795,2460.20850
  51.73393,-115.76339,2404.25415
  51.97580,-115.70367,1593.14221
  51.89103,-115.65363,1674.36731
  52.08117,-115.60507,1674.48901
  51.86058,-115.86271,1685.96997
  52.04706,-115.59943,1444.00000
  51.91313,-115.57745,1629.66199
  52.00350,-115.55728,1435.98291
  52.01927,-115.79504,1666.22815
  51.99117,-115.48639,1424.41528
  51.93152,-115.68467,1553.00000
  51.97071,-115.89002,2238.83154
  51.78924,-115.65648,1941.52454
  51.73190,-115.74052,2714.73755
  51.95448,-115.82463,2229.17578
  52.03975,-115.52960,1415.48865
  51.93327,-115.73351,2025.63782
  51.83554,-115.55085,2300.07104
  51.76430,-115.62248,1926.34338
  51.74015,-115.76452,2601.19336
  51.97106,-115.66922,1523.00000
  52.09491,-115.65510,1720.84619
  51.73507,-115.80190,2476.79492
  51.88451,-115.51629,1691.82349
  51.85615,-115.73059,1759.80432
  52.05267,-115.84326,1728.64941
  52.04336,-115.66376,1528.95935
  51.73665,-115.73884,2681.20679
  52.00370,-115.86499,2131.57837
  52.04421,-115.72560,1663.17358
  51.72964,-115.82555,2090.27173
  52.07785,-115.71474,1596.20227
  52.02059,-115.64744,1636.57629
  51.79106,-115.62416,1986.76440
  52.07166,-115.75077,1606.79285
  51.89282,-115.83218,1887.10046
  52.06856,-115.60462,1560.95251
  52.12958,-115.59332,1571.10620
  51.90661,-115.56055,1671.42932
  51.96958,-115.67679,1536.09888
  51.88451,-115.56559,1823.78943
  52.11225,-115.83452,1761.39880
  51.76458,-115.73813,2203.62207
  51.94972,-115.74195,2032.07178
  51.90573,-115.81466,2357.42432
  51.89691,-115.61731,2148.26294
  51.89632,-115.78088,2084.75439
  52.09020,-115.71896,1542.47217
  52.08846,-115.74455,1648.87903
  51.84435,-115.76325,1825.07532
  52.02362,-115.86029,1931.24866
  52.09264,-115.53034,1703.81873
  51.83480,-115.58402,1999.61792
  51.93817,-115.54950,1550.75598
  52.14193,-115.77096,1630.81726
  51.87269,-115.73280,1699.33032
  52.10438,-115.58681,1576.32349
  52.09807,-115.81033,1575.35474
  51.97361,-115.70147,1588.18237
  51.75202,-115.76870,2605.31348
  52.06854,-115.65318,1734.41602
  51.99105,-115.60887,1462.74805
  51.86796,-115.73256,1872.69763
  51.79710,-115.66375,1887.15784
  51.82271,-115.49216,2118.59912
  51.82723,-115.77580,1805.41296
  51.94085,-115.59622,1751.06091
  52.06839,-115.75013,1576.56665
  51.97161,-115.56765,1664.62183
  51.88985,-115.86698,2168.08130
  51.78116,-115.67516,2149.38892
  51.95439,-115.79021,2059.20947
  51.73635,-115.52714,1616.13281
  52.02439,-115.52258,1558.16431
  51.80094,-115.72664,2113.84766
  51.73041,-115.87510,2610.50024
  51.78850,-115.62347,1924.71997
  51.91715,-115.89318,2182.28735
  51.92799,-115.49540,1600.28015
  52.11564,-115.78323,1628.56799
  52.05490,-115.70243,1658.30750
  52.11979,-115.64845,1711.43335
  51.77931,-115.77049,2331.13843
  52.11581,-115.63973,1743.36987
  51.92806,-115.52689,1613.03552
  52.12731,-115.81170,1627.71191
  52.05783,-115.80003,1621.45715
  51.92985,-115.78046,2091.41724
